TypeCode,FreqCode,RefPeriodId,RefYear,RefMonth,Period,ReporterCode,ReporterISO,ReporterDesc,FlowCode,FlowDesc,PartnerCode,PartnerISO,PartnerDesc,Partner2Code,Partner2ISO,Partner2Desc,ClassificationCode,ClassificationSearchCode,IsOriginalClassification,CmdCode,CmdDesc,AggrLevel,IsLeaf,CustomsCode,CustomsDesc,MosCode,MotCode,MotDesc,QtyUnitCode,QtyUnitAbbr,Qty,IsQtyEstimated,AltQtyUnitCode,AltQtyUnitAbbr,AtlQty,IsAltQtyEstimated,NetWgt,IsNetWgtEstimated,GrossWgt,IsGrossWgtEstimated,Cifvalue,Fobvalue,PrimaryValue,LegacyEstimationFlag,IsReported,IsAggregate,lat,lng
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,276,DEU,Germany,586,PAK,Pakistan,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,594919.64,,594919.64,0,False,True,52.52,13.405
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,0,W00,World,670,VCT,Saint Vincent and the Grenadines,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,382032.485,,382032.485,0,False,True,,
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,116,KHM,Cambodia,392,JPN,Japan,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,941738.166,,941738.166,0,False,True,11.5694,104.9211
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,384,CIV,C?te d'Ivoire,686,SEN,Senegal,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,188243.226,,188243.226,0,False,True,5.3167,-4.0333
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,300,GRC,Greece,8,ALB,Albania,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,6085.473,,6085.473,0,False,True,37.9842,23.7281
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,246,FIN,Finland,40,AUT,Austria,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,1055945.196,,1055945.196,0,False,True,60.1708,24.9375
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,340,HND,Honduras,214,DOM,Dominican Rep.,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,23927.991,,23927.991,0,False,True,14.1058,-87.2047
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,446,MAC,"China, Macao SAR",528,NLD,Netherlands,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,428779.758,,428779.758,0,False,True,22.2006,113.5461
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,470,MLT,Malta,724,ESP,Spain,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,157981.172,,157981.172,0,False,True,35.8983,14.5125
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,842,USA,USA,417,KGZ,Kyrgyzstan,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,225064.316,,225064.316,0,False,True,40.6943,-73.9249
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,620,PRT,Portugal,458,MYS,Malaysia,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,1230.518,,1230.518,0,False,True,41.1621,-8.622
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,724,ESP,Spain,422,LBN,Lebanon,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,34127.622,,34127.622,0,False,True,40.4169,-3.7033
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,490,S19,"Other Asia, nes",440,LTU,Lithuania,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,491173.259,,491173.259,0,False,True,,
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,548,VUT,Vanuatu,36,AUS,Australia,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,2663.637,,2663.637,0,False,True,-17.7333,168.3167
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,480,MUS,Mauritius,528,NLD,Netherlands,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,479804.014,,479804.014,0,False,True,-20.1644,57.5042
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,162,CXR,Christmas Isds,842,USA,USA,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,1651.878,,1651.878,0,False,True,-10.4261,105.6728
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,480,MUS,Mauritius,104,MMR,Myanmar,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,97556.499,,97556.499,0,False,True,-20.1644,57.5042
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,643,RUS,Russian Federation,566,NGA,Nigeria,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,5152.019,,5152.019,0,False,True,55.7558,37.6172
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,388,JAM,Jamaica,170,COL,Colombia,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,172232.813,,172232.813,0,False,True,17.9714,-76.7931
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,360,IDN,Indonesia,414,KWT,Kuwait,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,34178.583,,34178.583,0,False,True,-6.175,106.8275
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,428,LVA,Latvia,699,IND,India,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,20881.526,,20881.526,0,False,True,56.9489,24.1064
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,586,PAK,Pakistan,392,JPN,Japan,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,61032.474,,61032.474,0,False,True,24.86,67.01
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,842,USA,USA,776,TON,Tonga,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,190383.582,,190383.582,0,False,True,40.6943,-73.9249
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,70,BIH,Bosnia Herzegovina,642,ROU,Romania,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,7613.056,,7613.056,0,False,True,43.8564,18.4131
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,535,BES,Bonaire,660,AIA,Anguilla,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,1503.967,,1503.967,0,False,True,12.1444,-68.2656
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,826,GBR,United Kingdom,531,CUW,Curaçao,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,260286.975,,260286.975,0,False,True,51.5072,-0.1275
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,360,IDN,Indonesia,784,ARE,United Arab Emirates,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,1475560.699,,1475560.699,0,False,True,-6.175,106.8275
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,586,PAK,Pakistan,804,UKR,Ukraine,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,15206.225,,15206.225,0,False,True,24.86,67.01
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,208,DNK,Denmark,233,EST,Estonia,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,2342004.806,,2342004.806,0,False,True,55.6761,12.5683
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,300,GRC,Greece,156,CHN,China,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,490141.613,,490141.613,0,False,True,37.9842,23.7281
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,724,ESP,Spain,862,VEN,Venezuela,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,161706.287,,161706.287,0,False,True,40.4169,-3.7033
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,862,VEN,Venezuela,170,COL,Colombia,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,14491.53,,14491.53,0,False,True,10.4806,-66.9036
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,104,MMR,Myanmar,752,SWE,Sweden,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,508297.354,,508297.354,0,False,True,16.795,96.16
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,562,NER,Niger,757,CHE,Switzerland,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,4815.18,,4815.18,0,False,True,13.515,2.1175
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,70,BIH,Bosnia Herzegovina,344,HKG,"China, Hong Kong SAR",H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,14597.181,,14597.181,0,False,True,43.8564,18.4131
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,800,UGA,Uganda,646,RWA,Rwanda,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,49233.169,,49233.169,0,False,True,0.3136,32.5811
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,152,CHL,Chile,702,SGP,Singapore,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,120290.018,,120290.018,0,False,True,-33.4372,-70.6506
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,170,COL,Colombia,404,KEN,Kenya,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,463093.822,,463093.822,0,False,True,4.7111,-74.0722
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,512,OMN,Oman,620,PRT,Portugal,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,5966.15,,5966.15,0,False,True,23.5889,58.4083
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,804,UKR,Ukraine,788,TUN,Tunisia,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,3122.285,,3122.285,0,False,True,50.45,30.5233
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,899,_X ,"Areas, nes",0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,10674943731.0,,10674943731.0,0,False,True,,
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,704,VNM,Viet Nam,699,IND,India,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,2733072.28,,2733072.28,0,False,True,10.7756,106.7019
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,8,ALB,Albania,70,BIH,Bosnia Herzegovina,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,59288.618,,59288.618,0,False,True,41.3289,19.8178
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,50,BGD,Bangladesh,704,VNM,Viet Nam,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,329602.454,,329602.454,0,False,True,23.7639,90.3889
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,40,AUT,Austria,608,PHL,Philippines,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,15533.121,,15533.121,0,False,True,48.2083,16.3725
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,682,SAU,Saudi Arabia,203,CZE,Czechia,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,112003.284,,112003.284,0,False,True,24.6333,46.7167
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,398,KAZ,Kazakhstan,752,SWE,Sweden,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,57332.218,,57332.218,0,False,True,43.24,76.915
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,50,BGD,Bangladesh,300,GRC,Greece,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,28451.079,,28451.079,0,False,True,23.7639,90.3889
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,392,JPN,Japan,703,SVK,Slovakia,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,10042016.46,,10042016.46,0,False,True,35.6897,139.6922
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,344,HKG,"China, Hong Kong SAR",608,PHL,Philippines,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,10577.487,,10577.487,0,False,True,22.3,114.2
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,28,ATG,Antigua and Barbuda,642,ROU,Romania,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,1283.965,,1283.965,0,False,True,17.1167,-61.85
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,490,S19,"Other Asia, nes",516,NAM,Namibia,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,51301.434,,51301.434,0,False,True,,
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,120,CMR,Cameroon,276,DEU,Germany,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,1794676.401,,1794676.401,0,False,True,4.05,9.7
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,400,JOR,Jordan,36,AUS,Australia,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,68777.282,,68777.282,0,False,True,31.9497,35.9328
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,258,PYF,French Polynesia,344,HKG,"China, Hong Kong SAR",H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,81242.808,,81242.808,0,False,True,-17.5334,-149.5667
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,682,SAU,Saudi Arabia,470,MLT,Malta,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,80062.007,,80062.007,0,False,True,24.6333,46.7167
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,0,W00,World,558,NIC,Nicaragua,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,95645493.1,,95645493.1,0,False,True,,
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,156,CHN,China,643,RUS,Russian Federation,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,550684.365,,550684.365,0,False,True,23.13,113.26
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,52,BRB,Barbados,724,ESP,Spain,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,77517.692,,77517.692,0,False,True,13.0975,-59.6167
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,300,GRC,Greece,268,GEO,Georgia,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,43803.972,,43803.972,0,False,True,37.9842,23.7281
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,682,SAU,Saudi Arabia,208,DNK,Denmark,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,4956.876,,4956.876,0,False,True,24.6333,46.7167
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,238,FLK,Falkland Isds (Malvinas),428,LVA,Latvia,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,40278.972,,40278.972,0,False,True,-51.7,-57.85
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,670,VCT,Saint Vincent and the Grenadines,670,VCT,Saint Vincent and the Grenadines,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,344899.415,,344899.415,0,False,True,13.1308,-61.1928
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,620,PRT,Portugal,442,LUX,Luxembourg,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,1197727.027,,1197727.027,0,False,True,41.1621,-8.622
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,699,IND,India,100,BGR,Bulgaria,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,228452.592,,228452.592,0,False,True,28.61,77.23
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,581,UMI,United States Minor Outlying Islands,56,BEL,Belgium,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,2400.133,,2400.133,0,False,True,,
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,124,CAN,Canada,60,BMU,Bermuda,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,138915.593,,138915.593,0,False,True,43.7417,-79.3733
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,642,ROU,Romania,364,IRN,Iran,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,4245.91,,4245.91,0,False,True,44.4325,26.1039
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,136,CYM,Cayman Isds,156,CHN,China,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,5505.017,,5505.017,0,False,True,19.2866,-81.3744
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,170,COL,Colombia,484,MEX,Mexico,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,115657.551,,115657.551,0,False,True,4.7111,-74.0722
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,76,BRA,Brazil,170,COL,Colombia,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,478548.637,,478548.637,0,False,True,-23.55,-46.6333
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,392,JPN,Japan,352,ISL,Iceland,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,551003.802,,551003.802,0,False,True,35.6897,139.6922
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,642,ROU,Romania,858,URY,Uruguay,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,2834229.6,,2834229.6,0,False,True,44.4325,26.1039
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,414,KWT,Kuwait,682,SAU,Saudi Arabia,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,47775540.01,,47775540.01,0,False,True,29.3697,47.9783
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,276,DEU,Germany,152,CHL,Chile,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,1378497.65,,1378497.65,0,False,True,52.52,13.405
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,300,GRC,Greece,430,LBR,Liberia,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,110383.722,,110383.722,0,False,True,37.9842,23.7281
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,554,NZL,New Zealand,116,KHM,Cambodia,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,66559.863,,66559.863,0,False,True,-36.8406,174.74
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,554,NZL,New Zealand,662,LCA,Saint Lucia,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,2361.601,,2361.601,0,False,True,-36.8406,174.74
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,208,DNK,Denmark,634,QAT,Qatar,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,60945.467,,60945.467,0,False,True,55.6761,12.5683
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,703,SVK,Slovakia,70,BIH,Bosnia Herzegovina,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,30689.628,,30689.628,0,False,True,48.1439,17.1097
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,16,ASM,American Samoa,490,S19,"Other Asia, nes",H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,5989.766,,5989.766,0,False,True,-14.274,-170.7046
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,300,GRC,Greece,196,CYP,Cyprus,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,1220060.316,,1220060.316,0,False,True,37.9842,23.7281
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,826,GBR,United Kingdom,508,MOZ,Mozambique,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,1009008.996,,1009008.996,0,False,True,51.5072,-0.1275
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,120,CMR,Cameroon,704,VNM,Viet Nam,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,47419.708,,47419.708,0,False,True,4.05,9.7
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,360,IDN,Indonesia,292,GIB,Gibraltar,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,14930.291,,14930.291,0,False,True,-6.175,106.8275
