"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKE00105881","1990","57.205","-2.2039","65.0","DYCE, UK","      1.5","","       1.5","E","       171","E","        76","E","         2","E","        1","","         0","E","        35","E","         0","E","        19","E","         0","E","   -3.2","E,1030,+","    40"," ,E,0404, ","  34.4"," ,E,1006, ","   27.7","E,0718, ","-3.2","E,1030","-3.2","E,1030","","","","","","","-0.9","E,0526","-2.5","E,0408","","","","","","","    3361.3","3","    3361.3","E","    704.9"," ,E","      8.94","E","     12.52","E","      5.36","E"
"UKE00105881","1991","57.205","-2.2039","65.0","DYCE, UK","      1.0","","       1.0","E","       168","E","        85","E","         3","E","        9","","         0","E","        64","E","         0","E","        19","E","         0","E","   -8.8","E,0214, ","   150"," ,E,0210, ","  35.6"," ,E,1031, ","   26.0","E,0828, ","-0.7","E,0912","-2.5","E,1117","-4.4","E,1216","","","","","0.0","E,0509","-2.5","E,0426","-4.5","E,0302","-7.0","E,0215","","","    3618.9","9","    3618.9","E","    722.7"," ,E","      8.26","E","     11.87","E","      4.66","E"
"UKE00105881","1992","57.205","-2.2039","65.0","DYCE, UK","      0.0","","       0.0","E","       189","E","        93","E","         2","E","        3","","         0","E","        64","E","         0","E","        11","E","         0","E","  -10.5","E,1230, ","    90"," ,E,1216, ","  32.7"," ,E,1215, ","   24.7","E,0612, ","-1.2","E,1012","-4.4","E,1025","-4.4","E,1025","-10.5","E,1230","-10.5","E,1230","-1.9","E,0511","-6.1","E,0314","-6.1","E,0314","-7.7","E,0131","","","    3352.2","2","    3352.2","E","    818.6"," ,E","      8.19","E","     12.00","E","      4.39","E"
"UKE00105881","1993","57.205","-2.2039","65.0","DYCE, UK","      0.0","","       0.0","E","       197","E","        98","E","         2","E","       21","","         0","E","        54","E","         1","E","         4","E","         0","E","  -12.1","E,1125, ","   200"," ,E,0301, ","  41.3"," ,E,0409, ","   23.4","E,0722, ","-1.3","E,1005","-3.2","E,1110","-12.0","E,1124","-12.0","E,1124","-12.0","E,1124","-1.0","E,0504","-5.3","E,0326","-5.3","E,0326","","","","","    3646.5","5","    3646.5","E","    944.6"," ,E","      7.90","E","     11.30","E","      4.49","E"
"UKE00105881","1994","57.205","-2.2039","65.0","DYCE, UK","      1.0","","       1.0","E","       169","E","        82","E","         3","E","        3","","         0","E","        48","E","         0","E","        21","E","         0","E","  -10.6","E,0217, ","    60"," ,E,0129, ","  49.9"," ,E,0227, ","   26.1","E,0612, ","-1.9","E,1017","-2.3","E,1102","-5.3","E,1222","","","","","-0.4","E,0528","-2.5","E,0420","-5.2","E,0321","-10.6","E,0217","-10.6","E,0217","    3877.7","7","    3877.7","E","    773.2"," ,E","      8.50","E","     12.21","E","      4.80","E"
"UKE00105881","1995","57.205","-2.2039","65.0","DYCE, UK","","","","","       201","E","        90","E","         3","E","       15","","         1","E","        68","E","         3","E","        34","E","         0","E","  -18.1","E,1230, ","   190"," ,E,1230,+","  66.9"," ,E,0911, ","   29.7","E,0820, ","-1.4","E,1021","-2.5","E,1104","-5.5","E,1209","-7.7","E,1221","-11.9","E,1227","-2.2","E,0519","-2.2","E,0519","-7.0","E,0303","-7.0","E,0303","","","    3479.0","0","    3479.0","E","    874.7"," ,E","      8.50","E","     12.34","E","      4.66","E"
"UKE00105881","1996","57.205","-2.2039","65.0","DYCE, UK","      1.0","","       1.0","E","       206","E","        90","E","         5","E","        5","","         0","E","        52","E","         0","E","        16","E","         0","E","   -7.6","E,1119, ","    70"," ,E,0208, ","  43.1"," ,E,0209, ","   26.1","E,0719, ","-1.1","E,1110","-5.0","E,1111","-5.0","E,1111","-7.6","E,1119","","","-0.2","E,0507","-2.2","E,0505","","","","","","","","","","","    840.2"," ,E","      8.24","E","     11.50","E","      4.99","E"
"UKE00105881","1997","57.205","-2.2039","65.0","DYCE, UK","      8.4","","       8.4","E","       172","E","        95","E","         6","E","        0","","         0","E","        37","E","         0","E","        19","E","         0","E","   -4.5","E,0123, ","     0"," ,E,1231,+","  35.3"," ,E,1126, ","   27.4","E,0814, ","0.0","E,0920","","","","","","","","","-1.4","E,0524","-2.5","E,0420","-4.5","E,0123","","","","","    3469.0","0","    3469.0","E","    948.6"," ,E","      9.16","E","     12.76","E","      5.56","E"
"UKE00105881","1998","57.205","-2.2039","65.0","DYCE, UK","      0.0","","       0.0","E","       194","E","        93","E","         5","E","        6","","         0","E","        48","E","         0","E","         5","E","         0","E","  -11.5","E,1207, ","   110"," ,E,1207,+","  38.8"," ,E,1016, ","   25.1","E,0920, ","-1.7","E,1102","-5.2","E,1117","-5.2","E,1117","-7.3","E,1118","-11.5","E,1207","-0.3","E,0419","-4.5","E,0309","-4.5","E,0309","","","","","    3159.9","9","    3159.9","E","    870.1"," ,E","      8.66","E","     11.92","E","      5.40","E"
"UKE00105881","1999","57.205","-2.2039","65.0","DYCE, UK","      2.9","","       2.9","E","       167","E","        82","E","         2","E","       11","","         0","E","        37","E","         1","E","        13","E","         0","E","   -5.3","E,1211, ","   270"," ,E,0210, ","  30.0"," ,E,1224, ","   25.7","E,0722, ","-2.0","E,1121","-5.3","E,1211","-5.3","E,1211","","","","","-0.6","E,0418","-2.5","E,0328","-4.8","E,0224","","","","","    3412.6","6","    3412.6","E","    687.3"," ,E","      8.84","E","     12.18","E","      5.51","E"
